tradeCreatedAt,orderId,symbol,side,price,size,funds,fee,liquidity,feeCurrency,orderType,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1135,19.0954,2.1673279,0.0043346558,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1136,1.3607,0.15457552,0.00030915104,taker,USDT,market,
2022-06-30 19:55:12,62bd8f20fe288600010212f4,PRQ-USDT,sell,0.1138,398.6717,45.36883946,0.09073767892,taker,USDT,market,
2022-06-30 19:53:24,62bd8e109fbda50001797ef5,LUNC-USDT,sell,0.000123,3000000.0001,369.0000000123,0.3690000000123,maker,USDT,limit,
2022-06-30 15:07:58,62bd32427c7ecc0001a34157,USTC-USDT,buy,0.05,4000,200,0.2,maker,USDT,limit,
2022-06-30 14:05:43,62bd3117f3e4220001ee6711,LUNC-USDT,buy,0.00013,4000000,520,0.52,maker,USDT,limit,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,29.1583,0.2450755115,0.000490151023,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,26.1711,0.2199680955,0.000439936191,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,136.9827,1.1513395935,0.002302679187,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,677.9199,5.6979167595,0.011395833519,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,559.1019,4.6992514695,0.009398502939,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,51.4553,0.4324817965,0.000864963593,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008405,176.7136,1.485277808,0.002970555616,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008408,15.456,0.129954048,0.000259908096,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00841,29.9685,0.252035085,0.00050407017,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00841,68.4399,0.575579559,0.001151159118,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00841,40.9021,0.343986661,0.000687973322,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00841,65.8051,0.553420891,0.001106841782,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00841,37.4834,0.315235394,0.000630470788,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008411,23.9866,0.2017512926,0.0004035025852,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.008413,780.0109,6.5622317017,0.0131244634034,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,48.5941,0.409162322,0.000818324644,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,24.795,0.2087739,0.0004175478,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,459.9655,3.87290951,0.00774581902,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,53.3532,0.449233944,0.000898467888,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,32.0021,0.269457682,0.000538915364,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,30.7444,0.258867848,0.000517735696,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,44.8945,0.37801169,0.00075602338,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,106.2067,0.894260414,0.001788520828,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,413.2123,3.479247566,0.006958495132,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,39.4416,0.332098272,0.000664196544,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,347.7446,2.928009532,0.005856019064,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,35.916,0.30241272,0.00060482544,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,25.7798,0.217065916,0.000434131832,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,107.8864,0.908403488,0.001816806976,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,40.7124,0.342798408,0.000685596816,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,27.7341,0.233521122,0.000467042244,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,46.9739,0.395520238,0.000791040476,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,658.1241,5.541404922,0.011082809844,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,17.9708,0.151314136,0.000302628272,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,54.9096,0.462338832,0.000924677664,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,105.1815,0.88562823,0.00177125646,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,32.2642,0.271664564,0.000543329128,taker,USDT,market,
2022-06-30 13:30:17,62bd34e96702770001103d2a,JUP-USDT,sell,0.00842,172.0952,1.449041584,0.002898083168,taker,USDT,market,
